val_loss,val_precision,val_recall,val_auc,val_f1,epoch,step,train_loss,train_precision,train_recall,train_auc,train_f1
,,,,,48,293,0.19680826365947723,0.8365296721458435,0.5948051810264587,0.7951807975769043,0.6952561736106873
0.328220009803772,0.8945454359054565,0.656000018119812,0.8246065974235535,0.7569230794906616,49,299,,,,,
,,,,,49,299,0.20049533247947693,0.8440959453582764,0.5941558480262756,0.7949802875518799,0.6974085569381714
0.32753854990005493,0.8964285850524902,0.6693333387374878,0.8312732577323914,0.7664121985435486,50,305,,,,,
,,,,,50,305,0.19679634273052216,0.8337874412536621,0.5961039066314697,0.7957805395126343,0.6951912045478821
0.32708123326301575,0.8949275612831116,0.6586666703224182,0.825939953327179,0.758832573890686,51,311,,,,,
,,,,,51,311,0.20029181241989136,0.8428308963775635,0.5954545736312866,0.7956047654151917,0.6978691220283508
0.33030351996421814,0.8953068852424622,0.6613333225250244,0.8272732496261597,0.7607361674308777,52,317,,,,,
,,,,,52,317,0.19660364091396332,0.8403669595718384,0.5948051810264587,0.7952429056167603,0.6965779662132263
0.324635773897171,0.8956834673881531,0.6639999747276306,0.8286066055297852,0.7626339793205261,53,323,,,,,
,,,,,53,323,0.1999698430299759,0.8408051133155823,0.5967532396316528,0.7962169051170349,0.69806307554245
0.32883796095848083,0.8956834673881531,0.6639999747276306,0.8286066055297852,0.7626339793205261,54,329,,,,,
,,,,,54,329,0.19642503559589386,0.8382084369659424,0.5954545736312866,0.7955303192138672,0.6962794065475464
0.3235878050327301,0.8956834673881531,0.6639999747276306,0.8286066055297852,0.7626339793205261,55,335,,,,,
,,,,,55,335,0.19940562546253204,0.8378870487213135,0.5974025726318359,0.7964919209480286,0.697498083114624
0.3300977051258087,0.8949275612831116,0.6586666703224182,0.825939953327179,0.758832573890686,56,341,,,,,
,,,,,56,341,0.19614526629447937,0.841911792755127,0.5948051810264587,0.7952677011489868,0.6971080899238586
0.3225588798522949,0.8956834673881531,0.6639999747276306,0.8286066055297852,0.7626339793205261,57,347,,,,,
,,,,,57,347,0.1991407871246338,0.8378870487213135,0.5974025726318359,0.7964919209480286,0.697498083114624
0.32961153984069824,0.8949275612831116,0.6586666703224182,0.825939953327179,0.758832573890686,58,353,,,,,
,,,,,58,353,0.19594456255435944,0.8380603790283203,0.5948051810264587,0.7952056527137756,0.6957842707633972
0.3226385712623596,0.8960573673248291,0.6666666865348816,0.8299399614334106,0.7645260095596313,59,359,,,,,
,,,,,59,359,0.19853828847408295,0.8348457217216492,0.5974025726318359,0.7964422702789307,0.6964420676231384
0.3290616273880005,0.8945454359054565,0.656000018119812,0.8246065974235535,0.7569230794906616,60,365,,,,,
,,,,,60,365,0.19582237303256989,0.8403669595718384,0.5948051810264587,0.7952429056167603,0.6965779662132263
0.32182496786117554,0.8960573673248291,0.6666666865348816,0.8299399614334106,0.7645260095596313,61,371,,,,,
,,,,,61,371,0.19827307760715485,0.8363636136054993,0.5974025726318359,0.796467125415802,0.6969696879386902
0.3284406363964081,0.8953068852424622,0.6613333225250244,0.8272732496261597,0.7607361674308777,62,377,,,,,
,,,,,62,377,0.19565482437610626,0.8397436141967773,0.5954545736312866,0.7955551147460938,0.6968085169792175
0.321412593126297,0.8960573673248291,0.6666666865348816,0.8299399614334106,0.7645260095596313,63,383,,,,,
,,,,,63,383,0.19791840016841888,0.8363636136054993,0.5974025726318359,0.796467125415802,0.6969696879386902
0.3285883367061615,0.8953068852424622,0.6613333225250244,0.8272732496261597,0.7607361674308777,64,389,,,,,
,,,,,64,389,0.19559621810913086,0.8383561372756958,0.5961039066314697,0.7958549857139587,0.6967741847038269
0.32050973176956177,0.8960573673248291,0.6666666865348816,0.8299399614334106,0.7645260095596313,65,395,,,,,
,,,,,65,395,0.19761085510253906,0.8348457217216492,0.5974025726318359,0.7964422702789307,0.6964420676231384
0.3280118703842163,0.8949275612831116,0.6586666703224182,0.825939953327179,0.758832573890686,66,401,,,,,
,,,,,66,401,0.19572855532169342,0.8363636136054993,0.5974025726318359,0.796467125415802,0.6969696879386902
0.3193221688270569,0.8960573673248291,0.6666666865348816,0.8299399614334106,0.7645260095596313,67,407,,,,,
,,,,,67,407,0.19756726920604706,0.8356040120124817,0.5974025726318359,0.796454668045044,0.6967058181762695
0.3284575343132019,0.8945454359054565,0.656000018119812,0.8246065974235535,0.7569230794906616,68,413,,,,,
,,,,,68,413,0.19623792171478271,0.8375912308692932,0.5961039066314697,0.7958425879478455,0.696509838104248
0.31553131341934204,0.8964285850524902,0.6693333387374878,0.8312732577323914,0.7664121985435486,69,419,,,,,
,,,,,69,419,0.19752584397792816,0.8322813510894775,0.59935063123703,0.7973666787147522,0.6968667507171631
0.33574530482292175,0.8999999761581421,0.6480000019073486,0.8208406567573547,0.7534883618354797,70,425,,,,,
,,,,,70,425,0.1970561146736145,0.8571428656578064,0.5922077894210815,0.7942172288894653,0.7004608511924744
0.3138160705566406,0.898245632648468,0.6826666593551636,0.8379399180412292,0.7757575511932373,71,431,,,,,
,,,,,71,431,0.1963040977716446,0.8212389349937439,0.6025974154472351,0.7987914681434631,0.6951310634613037
0.33693554997444153,0.9066147804260254,0.6213333606719971,0.8078583478927612,0.7373417615890503,72,437,,,,,
,,,,,72,437,0.19806024432182312,0.8652751445770264,0.5922077894210815,0.7943413853645325,0.7031611204147339
0.31727713346481323,0.8975265026092529,0.6773333549499512,0.835273265838623,0.7720364928245544,73,443,,,,,
,,,,,73,443,0.19531755149364471,0.822796106338501,0.6000000238418579,0.7975299954414368,0.6939541697502136
0.3293626308441162,0.9083969593048096,0.6346666812896729,0.8145250082015991,0.7472527623176575,74,449,,,,,
,,,,,74,449,0.1992354691028595,0.8584817051887512,0.5948051810264587,0.7955283522605896,0.7027234435081482
0.3320910632610321,0.8964285850524902,0.6693333387374878,0.8312732577323914,0.7664121985435486,75,455,,,,,
,,,,,75,455,0.19696560502052307,0.8272157311439514,0.6000000238418579,0.7976044416427612,0.6955212354660034
0.31402602791786194,0.8971630930900574,0.6746666431427002,0.8339399099349976,0.7701674103736877,76,461,,,,,
,,,,,76,461,0.2030465006828308,0.8301886916160583,0.6000000238418579,0.7976540923118591,0.6965699195861816
0.3413167893886566,0.8999999761581421,0.6480000019073486,0.8208406567573547,0.7534883618354797,77,467,,,,,
,,,,,77,467,0.19861014187335968,0.8564727902412415,0.5928571224212646,0.7945294976234436,0.7006906867027283
0.3102370798587799,0.8986014127731323,0.6853333115577698,0.8392732739448547,0.7776097059249878,78,473,,,,,
,,,,,78,473,0.19888655841350555,0.80051589012146,0.6045454740524292,0.7993931174278259,0.6888642311096191
0.3399214446544647,0.9094488024711609,0.6159999966621399,0.8053086996078491,0.7344992160797119,79,479,,,,,
,,,,,79,479,0.1975930631160736,0.8665395379066467,0.5902597308158875,0.7933921813964844,0.7022016048431396
0.31434762477874756,0.898245632648468,0.6826666593551636,0.8379399180412292,0.7757575511932373,80,485,,,,,
,,,,,80,485,0.195424422621727,0.8194690346717834,0.6012986898422241,0.7981172800064087,0.693632960319519
0.33219438791275024,0.8992537260055542,0.6426666378974915,0.8181739449501038,0.7496111989021301,81,491,,,,,
,,,,,81,491,0.19705042243003845,0.8574109077453613,0.5935065150260925,0.7948666214942932,0.7014581561088562
0.32275769114494324,0.8956834673881531,0.6639999747276306,0.8286066055297852,0.7626339793205261,82,497,,,,,
,,,,,82,497,0.19518649578094482,0.8334841728210449,0.5980519652366638,0.7967421412467957,0.6964083313941956
0.32111912965774536,0.8985507488250732,0.6613333225250244,0.8273902535438538,0.761904776096344,83,503,,,,,
,,,,,83,503,0.1981944739818573,0.8438934683799744,0.5967532396316528,0.7962665557861328,0.6991251707077026
0.3317623436450958,0.8941605687141418,0.653333306312561,0.823273241519928,0.7550076842308044,84,509,,,,,
,,,,,84,509,0.19579008221626282,0.8438934683799744,0.5967532396316528,0.7962665557861328,0.6991251707077026
0.31484729051589966,0.8978873491287231,0.6800000071525574,0.8366066217422485,0.7738998532295227,85,515,,,,,
,,,,,85,515,0.19902455806732178,0.8309352397918701,0.6000000238418579,0.7976664900779724,0.6968325972557068
0.3368442952632904,0.8999999761581421,0.6480000019073486,0.8208406567573547,0.7534883618354797,86,521,,,,,
,,,,,86,521,0.19662927091121674,0.8532710075378418,0.5928571224212646,0.7944798469543457,0.6996168494224548
0.3118661046028137,0.898245632648468,0.6826666593551636,0.8379399180412292,0.7757575511932373,87,527,,,,,
,,,,,87,527,0.19710224866867065,0.8136482834815979,0.6038960814476013,0.7993042469024658,0.6932538151741028
0.33506864309310913,0.9098039269447327,0.6186666488647461,0.8066419959068298,0.7365079522132874,88,533,,,,,
,,,,,88,533,0.19738449156284332,0.8636363744735718,0.5922077894210815,0.7943165302276611,0.7026194334030151
0.31698477268218994,0.8967971801757812,0.671999990940094,0.8326066136360168,0.7682926654815674,89,539,,,,,
,,,,,89,539,0.19502593576908112,0.8269058465957642,0.5987012982368469,0.7969551086425781,0.6945385932922363
0.3271779417991638,0.9040590524673462,0.653333306312561,0.823624312877655,0.7585139274597168,90,545,,,,,
,,,,,90,545,0.19805559515953064,0.8513011336326599,0.5948051810264587,0.7954166531562805,0.7003058195114136
0.32994258403778076,0.8960573673248291,0.6666666865348816,0.8299399614334106,0.7645260095596313,91,551,,,,,
,,,,,91,551,0.19582383334636688,0.8309352397918701,0.6000000238418579,0.7976664900779724,0.6968325972557068
0.3156737983226776,0.8971630930900574,0.6746666431427002,0.8339399099349976,0.7701674103736877,92,557,,,,,
,,,,,92,557,0.2013973742723465,0.8309352397918701,0.6000000238418579,0.7976664900779724,0.6968325972557068
0.347810298204422,0.9070631861686707,0.6506666541099548,0.8224079608917236,0.7577639818191528,93,563,,,,,
,,,,,93,563,0.19901777803897858,0.8532710075378418,0.5928571224212646,0.7944798469543457,0.6996168494224548
0.30863896012306213,0.895470380783081,0.6853333115577698,0.8391562700271606,0.7764350175857544,94,569,,,,,
,,,,,94,569,0.20081660151481628,0.7777777910232544,0.6090909242630005,0.8012189865112305,0.6831755042076111
0.3481886088848114,0.9211618304252625,0.5920000076293945,0.7937767505645752,0.7207792401313782,95,575,,,,,
,,,,,95,575,0.19846604764461517,0.874632716178894,0.5798701047897339,0.7883462905883789,0.6973838210105896
0.31357964873313904,0.898245632648468,0.6826666593551636,0.8379399180412292,0.7757575511932373,96,581,,,,,
,,,,,96,581,0.1950388252735138,0.8106456995010376,0.6032467484474182,0.7989299297332764,0.6917349100112915
0.3235000967979431,0.9025270938873291,0.6666666865348816,0.8301739692687988,0.7668711543083191,97,587,,,,,
,,,,,97,587,0.1970338076353073,0.8401826620101929,0.5974025726318359,0.7965291738510132,0.6982921957969666
0.3286719024181366,0.9018181562423706,0.6613333225250244,0.8275073170661926,0.763076901435852,98,593,,,,,
,,,,,98,593,0.19554896652698517,0.8408051133155823,0.5967532396316528,0.7962169051170349,0.69806307554245
0.31507089734077454,0.898245632648468,0.6826666593551636,0.8379399180412292,0.7757575511932373,99,599,,,,,
,,,,,99,599,0.19745314121246338,0.8301886916160583,0.6000000238418579,0.7976540923118591,0.6965699195861816
