val_loss,val_precision,val_recall,val_auc,val_f1,epoch,step,train_loss,train_precision,train_recall,train_auc,train_f1
0.9292405843734741,0.0,0.0,0.5,0.0,90,545,,,,,
,,,,,90,545,0.455669641494751,0.0,0.0,0.5,0.0
0.9292744398117065,0.0,0.0,0.5,0.0,91,551,,,,,
,,,,,91,551,0.45565563440322876,0.0,0.0,0.5,0.0
0.9293084740638733,0.0,0.0,0.5,0.0,92,557,,,,,
,,,,,92,557,0.45564162731170654,0.0,0.0,0.5,0.0
0.9293416738510132,0.0,0.0,0.5,0.0,93,563,,,,,
,,,,,93,563,0.4556278586387634,0.0,0.0,0.5,0.0
0.929374635219574,0.0,0.0,0.5,0.0,94,569,,,,,
,,,,,94,569,0.4556141793727875,0.0,0.0,0.5,0.0
0.9294078350067139,0.0,0.0,0.5,0.0,95,575,,,,,
,,,,,95,575,0.4556006193161011,0.0,0.0,0.5,0.0
0.9294410347938538,0.0,0.0,0.5,0.0,96,581,,,,,
,,,,,96,581,0.4555871784687042,0.0,0.0,0.5,0.0
0.9294731616973877,0.0,0.0,0.5,0.0,97,587,,,,,
,,,,,97,587,0.4555739760398865,0.0,0.0,0.5,0.0
0.9295057654380798,0.0,0.0,0.5,0.0,98,593,,,,,
,,,,,98,593,0.4555608034133911,0.0,0.0,0.5,0.0
0.929537296295166,0.0,0.0,0.5,0.0,99,599,,,,,
,,,,,99,599,0.45554789900779724,0.0,0.0,0.5,0.0
0.9295681715011597,0.0,0.0,0.5,0.0,100,605,,,,,
,,,,,100,605,0.45553505420684814,0.0,0.0,0.5,0.0
0.9296000003814697,0.0,0.0,0.5,0.0,101,611,,,,,
,,,,,101,611,0.4555222988128662,0.0,0.0,0.5,0.0
0.9296317100524902,0.0,0.0,0.5,0.0,102,617,,,,,
,,,,,102,617,0.455509752035141,0.0,0.0,0.5,0.0
0.9296624064445496,0.0,0.0,0.5,0.0,103,623,,,,,
,,,,,103,623,0.4554973542690277,0.0,0.0,0.5,0.0
0.9296923279762268,0.0,0.0,0.5,0.0,104,629,,,,,
,,,,,104,629,0.45548510551452637,0.0,0.0,0.5,0.0
0.9297219514846802,0.0,0.0,0.5,0.0,105,635,,,,,
,,,,,105,635,0.4554729461669922,0.0,0.0,0.5,0.0
0.9297530651092529,0.0,0.0,0.5,0.0,106,641,,,,,
,,,,,106,641,0.4554608464241028,0.0,0.0,0.5,0.0
0.9297824501991272,0.0,0.0,0.5,0.0,107,647,,,,,
,,,,,107,647,0.45544904470443726,0.0,0.0,0.5,0.0
0.9298108220100403,0.0,0.0,0.5,0.0,108,653,,,,,
,,,,,108,653,0.4554373323917389,0.0,0.0,0.5,0.0
0.9298399090766907,0.0,0.0,0.5,0.0,109,659,,,,,
,,,,,109,659,0.4554256796836853,0.0,0.0,0.5,0.0
0.9298691153526306,0.0,0.0,0.5,0.0,110,665,,,,,
,,,,,110,665,0.45541417598724365,0.0,0.0,0.5,0.0
0.9298979043960571,0.0,0.0,0.5,0.0,111,671,,,,,
,,,,,111,671,0.4554028809070587,0.0,0.0,0.5,0.0
0.9299261569976807,0.0,0.0,0.5,0.0,112,677,,,,,
,,,,,112,677,0.45539164543151855,0.0,0.0,0.5,0.0
0.9299532771110535,0.0,0.0,0.5,0.0,113,683,,,,,
,,,,,113,683,0.4553805887699127,0.0,0.0,0.5,0.0
0.9299806952476501,0.0,0.0,0.5,0.0,114,689,,,,,
,,,,,114,689,0.45536959171295166,0.0,0.0,0.5,0.0
0.9300085306167603,0.0,0.0,0.5,0.0,115,695,,,,,
,,,,,115,695,0.45535874366760254,0.0,0.0,0.5,0.0
0.9300359487533569,0.0,0.0,0.5,0.0,116,701,,,,,
,,,,,116,701,0.45534807443618774,0.0,0.0,0.5,0.0
0.9300622940063477,0.0,0.0,0.5,0.0,117,707,,,,,
,,,,,117,707,0.4553374946117401,0.0,0.0,0.5,0.0
0.9300885796546936,0.0,0.0,0.5,0.0,118,713,,,,,
,,,,,118,713,0.45532700419425964,0.0,0.0,0.5,0.0
0.9301155805587769,0.0,0.0,0.5,0.0,119,719,,,,,
,,,,,119,719,0.45531660318374634,0.0,0.0,0.5,0.0
0.9301418662071228,0.0,0.0,0.5,0.0,120,725,,,,,
,,,,,120,725,0.45530644059181213,0.0,0.0,0.5,0.0
0.9301668405532837,0.0,0.0,0.5,0.0,121,731,,,,,
,,,,,121,731,0.4552963674068451,0.0,0.0,0.5,0.0
0.9301923513412476,0.0,0.0,0.5,0.0,122,737,,,,,
,,,,,122,737,0.45528632402420044,0.0,0.0,0.5,0.0
0.9302183389663696,0.0,0.0,0.5,0.0,123,743,,,,,
,,,,,123,743,0.45527639985084534,0.0,0.0,0.5,0.0
0.9302430152893066,0.0,0.0,0.5,0.0,124,749,,,,,
,,,,,124,749,0.45526671409606934,0.0,0.0,0.5,0.0
0.9302673935890198,0.0,0.0,0.5,0.0,125,755,,,,,
,,,,,125,755,0.4552570581436157,0.0,0.0,0.5,0.0
0.9302919507026672,0.0,0.0,0.5,0.0,126,761,,,,,
,,,,,126,761,0.45524755120277405,0.0,0.0,0.5,0.0
0.9303165674209595,0.0,0.0,0.5,0.0,127,767,,,,,
,,,,,127,767,0.4552382230758667,0.0,0.0,0.5,0.0
0.9303404688835144,0.0,0.0,0.5,0.0,128,773,,,,,
,,,,,128,773,0.45522943139076233,0.0,0.0,0.5,0.0
0.9303634166717529,0.0,0.0,0.5,0.0,129,779,,,,,
,,,,,129,779,0.45522287487983704,0.0,0.0,0.5,0.0
0.9303829073905945,0.0,0.0,0.5,0.0,130,785,,,,,
,,,,,130,785,0.4552282691001892,0.0,0.0,0.5,0.0
0.9303629994392395,0.0,0.0,0.5,0.0,131,791,,,,,
,,,,,131,791,0.45529910922050476,0.0,0.0,0.5,0.0
0.9299856424331665,0.0,0.0,0.5,0.0,132,797,,,,,
,,,,,132,797,0.45563048124313354,0.0,0.0,0.5,0.0
0.9286224842071533,0.0,0.0,0.5,0.0,133,803,,,,,
,,,,,133,803,0.4561186134815216,0.0,0.0,0.5,0.0
0.9320255517959595,0.0,0.0,0.5,0.0,134,809,,,,,
,,,,,134,809,0.4553984999656677,0.0,0.0,0.5,0.0
0.9312325716018677,0.0,0.0,0.5,0.0,135,815,,,,,
,,,,,135,815,0.45534923672676086,0.0,0.0,0.5,0.0
0.9292758107185364,0.0,0.0,0.5,0.0,136,821,,,,,
,,,,,136,821,0.45531412959098816,0.0,0.0,0.5,0.0
0.9299980401992798,0.0,0.0,0.5,0.0,137,827,,,,,
,,,,,137,827,0.4551447331905365,0.0,0.0,0.5,0.0
0.9307762384414673,0.0,0.0,0.5,0.0,138,833,,,,,
,,,,,138,833,0.4551379084587097,0.0,0.0,0.5,0.0
0.9310546517372131,0.0,0.0,0.5,0.0,139,839,,,,,
,,,,,139,839,0.45513617992401123,0.0,0.0,0.5,0.0
0.930566132068634,0.0,0.0,0.5,0.0,140,845,,,,,
,,,,,140,845,0.4551525115966797,0.0,0.0,0.5,0.0
0.9304034113883972,0.0,0.0,0.5,0.0,141,851,,,,,
,,,,,141,851,0.45512422919273376,0.0,0.0,0.5,0.0
0.9305738210678101,0.0,0.0,0.5,0.0,142,857,,,,,
,,,,,142,857,0.4551040828227997,0.0,0.0,0.5,0.0
0.9307785630226135,0.0,0.0,0.5,0.0,143,863,,,,,
,,,,,143,863,0.45509541034698486,0.0,0.0,0.5,0.0
0.9307656288146973,0.0,0.0,0.5,0.0,144,869,,,,,
,,,,,144,869,0.45509642362594604,0.0,0.0,0.5,0.0
0.9306902289390564,0.0,0.0,0.5,0.0,145,875,,,,,
,,,,,145,875,0.45508989691734314,0.0,0.0,0.5,0.0
0.930685818195343,0.0,0.0,0.5,0.0,146,881,,,,,
,,,,,146,881,0.4550793170928955,0.0,0.0,0.5,0.0
0.9307511448860168,0.0,0.0,0.5,0.0,147,887,,,,,
,,,,,147,887,0.4550694525241852,0.0,0.0,0.5,0.0
0.9307982921600342,0.0,0.0,0.5,0.0,148,893,,,,,
,,,,,148,893,0.4550633132457733,0.0,0.0,0.5,0.0
0.9308054447174072,0.0,0.0,0.5,0.0,149,899,,,,,
,,,,,149,899,0.45505762100219727,0.0,0.0,0.5,0.0
0.9308046102523804,0.0,0.0,0.5,0.0,150,905,,,,,
,,,,,150,905,0.4550507664680481,0.0,0.0,0.5,0.0
0.9308222532272339,0.0,0.0,0.5,0.0,151,911,,,,,
,,,,,151,911,0.4550429880619049,0.0,0.0,0.5,0.0
0.9308508634567261,0.0,0.0,0.5,0.0,152,917,,,,,
,,,,,152,917,0.45503586530685425,0.0,0.0,0.5,0.0
0.9308736324310303,0.0,0.0,0.5,0.0,153,923,,,,,
,,,,,153,923,0.4550293982028961,0.0,0.0,0.5,0.0
0.9308879971504211,0.0,0.0,0.5,0.0,154,929,,,,,
,,,,,154,929,0.4550230801105499,0.0,0.0,0.5,0.0
0.9309013485908508,0.0,0.0,0.5,0.0,155,935,,,,,
,,,,,155,935,0.45501652359962463,0.0,0.0,0.5,0.0
